hanja,kor,radical,radical_name,stroke_count,level,rep_pron
競,다툴 경,立,설 립,20,5급,경
警,깨우칠 경,言,말씀 언,20,준4급,경
驚,놀랄 경,馬,말 마,23,4급,경
系,이어맬 계,糸,실 사|가는실 멱,7,4급,계
戒,경계할 계,戈,창 과,7,4급,계
季,계절 계,子,아들 자,8,4급,계
界,지경 계,田,밭 전,9,준6급,계
計,셀 계,言,말씀 언,9,준6급,계
癸,북방/천간 계,癶,등질 발,9,3급,계
契,맺을 계,大,큰 대,9,준3급,계
係,맬 계,人,사람 인,9,준4급,계
桂,계수나무 계,木,나무 목,10,준3급,계
啓,열 계,口,입 구,11,준3급,계
械,기계 계,木,나무 목,11,준3급,계
階,섬돌 계,阜,언덕 부,12,4급,계
溪,시내 계,水,물 수,13,준3급,계
繫,맬 계,糸,실 사|가는실 멱,19,3급,계
繼,이을 계,糸,실 사|가는실 멱,20,4급,계
鷄,닭 계,鳥,새 조,21,4급,계
古,예 고,口,입 구,5,6급,고
考,생각할 고,老,늙을 로,6,5급,고
告,고할 고,口,입 구,7,준5급,고
固,굳을 고,囗,에워쌀 위|나라 국,8,5급,고
姑,시어미 고,女,계집 녀,8,준3급,고
孤,외로울 고,子,아들 자,8,4급,고
苦,쓸 고,艸,풀 초,9,6급,고
枯,마를 고,木,나무 목,9,3급,고
故,연고 고,攴,칠 복,9,준4급,고
高,높을 고,高,높을 고,10,준6급,고
庫,곳집 고,广,집 엄,10,4급,고
鼓,북 고,鼓,북 고,13,준3급,고
稿,원고/볏짚 고,禾,벼 화,15,준3급,고
顧,돌아볼 고,頁,머리 혈,21,3급,고
曲,굽을 곡,曰,가로 왈,6,5급,곡
谷,골 곡,谷,골 곡,7,준3급,곡
哭,울 곡,口,입 구,10,준3급,곡
穀,곡식 곡,禾,벼 화,15,4급,곡
困,곤할 곤,囗,에워쌀 위|나라 국,7,4급,곤
坤,땅 곤,土,흙 토,8,3급,곤
骨,뼈 골,骨,뼈 골,10,4급,골
工,장인 공,工,장인 공,3,준7급,공
公,공평할 공,八,여덟 팔,4,준6급,공
孔,구멍 공,子,아들 자,4,4급,공
功,공 공,力,힘 력,5,준6급,공
共,한가지 공,八,여덟 팔,6,준6급,공
攻,칠 공,攴,칠 복,7,4급,공
空,빌 공,穴,굴 혈,8,준7급,공
供,이바지할 공,人,사람 인,8,준3급,공
貢,바칠 공,貝,조개 패,10,준3급,공
恐,두려울 공,心,마음 심,10,준3급,공
恭,공손할 공,心,마음 심,10,준3급,공
果,실과 과,木,나무 목,8,준6급,과
科,과목 과,禾,벼 화,9,준6급,과
過,지날 과,辵,쉬엄쉬엄갈 착,13,준5급,과
誇,자랑할 과,言,말씀 언,13,준3급,과
寡,적을 과,宀,집 면,14,준3급,과
課,공부할/과정 과,言,말씀 언,15,준5급,과
郭,둘레/외성 곽,邑,고을 읍,11,3급,곽
官,벼슬 관,宀,집 면,8,준4급,관
冠,갓 관,冖,덮을 멱,9,준3급,관
貫,꿸 관,貝,조개 패,11,준3급,관
慣,익숙할 관,心,마음 심,14,준3급,관
管,대롱/주관할 관,竹,대 죽,14,4급,관
寬,너그러울 관,宀,집 면,15,준3급,관
館,집 관,食,밥/먹을 식,17,준3급,관
關,관계할 관,門,문 문,19,준5급,관
觀,볼 관,見,볼 견|뵈올 현,25,준5급,관
光,빛 광,儿,어진사람 인,6,준6급,광
狂,미칠 광,犬,개 견,7,준3급,광
廣,넓을 광,广,집 엄,15,준5급,광
鑛,쇳돌 광,金,쇠 금|성 김,23,4급,광
掛,걸 괘,手,손 수,11,3급,괘
怪,괴이할 괴,心,마음 심,8,준3급,괴
塊,흙덩이 괴,土,흙 토,13,3급,괴
愧,부끄러울 괴,心,마음 심,13,3급,괴
壞,무너질 괴,土,흙 토,19,준3급,괴
巧,공교할 교,工,장인 공,5,준3급,교
交,사귈 교,亠,돼지해머리 두,6,6급,교
郊,들 교,邑,고을 읍,9,3급,교
校,학교 교,木,나무 목,10,8급,교
敎,가르칠 교,攴,칠 복,11,8급,교
較,견줄/비교할 교,車,수레 거/차,13,준3급,교
橋,다리 교,木,나무 목,16,5급,교
矯,바로잡을 교,矢,화살 시,17,3급,교
九,아홉 구,乙,둘째 천간 을,2,8급,구
口,입 구,口,입 구,3,7급,구
久,오랠 구,丿,삐침 별,3,준3급,구
丘,언덕 구,一,한 일,5,준3급,구
句,글귀 구,口,입 구,5,준4급,구
求,구할 구,水,물 수,7,준4급,구
究,연구할 구,穴,굴 혈,7,준4급,구
具,갖출 구,八,여덟 팔,8,준5급,구
狗,개 구,犬,개 견,8,3급,구
拘,잡을 구,手,손 수,8,준3급,구
苟,진실로/구차할 구,艸,풀 초,9,3급,구
俱,함께 구,人,사람 인,10,3급,구
球,공 구,玉,구슬 옥,11,준6급,구
區,구분할/지경 구,匸,감출 혜,11,6급,구
救,구원할 구,攴,칠 복,11,5급,구
構,얽을 구,木,나무 목,14,4급,구
舊,예 구,臼,절구 구,18,준5급,구
驅,몰 구,馬,말 마,21,3급,구
懼,두려워할 구,心,마음 심,21,3급,구
局,판 국,尸,주검 시,7,준5급,국
國,나라 국,囗,에워쌀 위|나라 국,11,8급,국
菊,국화 국,艸,풀 초,12,준3급,국
君,임금 군,口,입 구,7,4급,군
軍,군사 군,車,수레 거/차,9,8급,군
郡,고을 군,邑,고을 읍,10,6급,군
群,무리 군,羊,양 양,13,4급,군
屈,굽힐 굴,尸,주검 시,8,4급,굴
弓,활 궁,弓,활 궁,3,준3급,궁
宮,집 궁,宀,집 면,10,준4급,궁
窮,다할/궁할 궁,穴,굴 혈,15,4급,궁
券,문서 권,刀,칼 도,8,4급,권
卷,책 권,卩,병부 절,8,4급,권
拳,주먹 권,手,손 수,10,준3급,권
勸,권할 권,力,힘 력,20,4급,권
權,권세 권,木,나무 목,21,준4급,권
厥,그 궐,厂,기슭 한,12,3급,궐
軌,바퀴자국 궤,車,수레 거/차,9,3급,궤
鬼,귀신 귀,鬼,귀신 귀,10,준3급,귀
貴,귀할 귀,貝,조개 패,12,5급,귀
龜,거북 구|거북 귀|터질 균,龜,거북 구/귀|터질 균,16,3급,귀
歸,돌아갈 귀,止,그칠 지,18,4급,귀
叫,부르짖을 규,口,입 구,5,3급,규
糾,얽을 규,糸,실 사|가는실 멱,8,3급,규
規,법 규,見,볼 견|뵈올 현,11,5급,규
均,고를 균,土,흙 토,7,4급,균
菌,버섯 균,艸,풀 초,12,준3급,균
克,이길 극,儿,어진사람 인,7,준3급,극
極,다할/극진할 극,木,나무 목,13,준4급,극
劇,심할 극,刀,칼 도,15,4급,극
斤,근/날 근,斤,근/날 근,4,3급,근
近,가까울 근,辵,쉬엄쉬엄갈 착,8,6급,근
根,뿌리 근,木,나무 목,10,6급,근
筋,힘줄 근,竹,대 죽,12,4급,근
僅,겨우 근,人,사람 인,13,3급,근
勤,부지런할 근,力,힘 력,13,4급,근
謹,삼갈 근,言,말씀 언,18,3급,근
今,이제 금,人,사람 인,4,준6급,금
金,쇠 금|성 김,金,쇠 금|성 김,8,8급,금
琴,거문고 금,玉,구슬 옥,12,준3급,금
禽,새 금,禸,발자국 유,13,준3급,금
禁,금할 금,示,보일 시,13,준4급,금
錦,비단 금,金,쇠 금|성 김,16,준3급,금
及,미칠 급,又,또 우,4,준3급,급
急,급할 급,心,마음 심,9,준6급,급
級,등급 급,糸,실 사|가는실 멱,10,6급,급
給,줄 급,糸,실 사|가는실 멱,12,5급,급
肯,즐길 긍,肉,고기 육,8,3급,긍
己,몸 기,己,몸 기,3,준5급,기
企,꾀할 기,人,사람 인,6,준3급,기
汽,물끓는김 기,水,물 수,7,5급,기
技,재주 기,手,손 수,7,5급,기
忌,꺼릴 기,心,마음 심,7,3급,기
其,그 기,八,여덟 팔,8,준3급,기
奇,기특할 기,大,큰 대,8,4급,기
祈,빌 기,示,보일 시,9,준3급,기
紀,벼리 기,糸,실 사|가는실 멱,9,4급,기
氣,기운 기,气,기운 기,10,준7급,기
記,기록할 기,言,말씀 언,10,준7급,기
豈,어찌 기,豆,콩 두,10,3급,기
起,일어날 기,走,달릴 주,10,준4급,기
基,터 기,土,흙 토,11,준5급,기
旣,이미 기,无,없을 무,11,3급,기
飢,주릴 기,食,밥/먹을 식,11,3급,기
寄,부칠 기,宀,집 면,11,4급,기
期,기약할 기,月,달 월,12,5급,기
棄,버릴 기,木,나무 목,12,3급,기
欺,속일 기,欠,하품 흠,12,3급,기
幾,몇 기,幺,작을 요,12,3급,기
旗,기 기,方,모 방,14,7급,기
畿,경기 기,田,밭 전,15,준3급,기
機,틀 기,木,나무 목,16,4급,기
器,그릇 기,口,입 구,16,준4급,기
騎,말탈 기,馬,말 마,18,준3급,기
緊,긴할 긴,糸,실 사|가는실 멱,14,준3급,긴
吉,길할 길,口,입 구,6,5급,길
那,어찌 나,邑,고을 읍,7,3급,나
諾,허락할 낙,言,말씀 언,16,준3급,낙
暖,따뜻할 난,日,날 일,13,준4급,난
難,어려울 난,隹,새 추,19,준4급,난
男,사내 남,田,밭 전,7,준7급,남
南,남녘 남,十,열 십,9,8급,남
納,들일 납,糸,실 사|가는실 멱,10,4급,납
乃,이에 내,丿,삐침 별,2,3급,내
內,안 내,入,들 입,4,준7급,내
奈,어찌 내,大,큰 대,8,3급,내
耐,견딜 내,而,말이을 이,9,준3급,내
女,계집 녀,女,계집 녀,3,8급,녀
年,해 년,干,방패 간,6,8급,년
念,생각 념,心,마음 심,8,준5급,념
寧,편안 녕,宀,집 면,14,준3급,녕
奴,종 노,女,계집 녀,5,준3급,노
努,힘쓸 노,力,힘 력,7,준4급,노
怒,성낼 노,心,마음 심,9,준4급,노
農,농사 농,辰,별 진|때 신,13,준7급,농
惱,번뇌할 뇌,心,마음 심,12,3급,뇌
腦,골/뇌수 뇌,肉,고기 육,13,준3급,뇌
能,능할 능,肉,고기 육,10,준5급,능
泥,진흙 니,水,물 수,8,준3급,니
多,많을 다,夕,저녁 석,6,6급,다
丹,붉을 단,丶,점 주,4,준3급,단
旦,아침 단,日,날 일,5,준3급,단
但,다만 단,人,사람 인,7,준3급,단
段,층계 단,殳,창 수,9,4급,단
短,짧을 단,矢,화살 시,12,준6급,단
團,둥글 단,囗,에워쌀 위|나라 국,14,준5급,단
端,끝 단,立,설 립,14,준4급,단
壇,단 단,土,흙 토,16,5급,단
檀,박달나무 단,木,나무 목,17,준4급,단
斷,끊을 단,斤,근/날 근,18,준4급,단
達,통달할 달,辵,쉬엄쉬엄갈 착,13,준4급,달
淡,맑을 담,水,물 수,11,준3급,담
談,말씀 담,言,말씀 언,15,5급,담
擔,멜 담,手,손 수,16,준4급,담
畓,논 답,田,밭 전,9,3급,답
答,대답 답,竹,대 죽,12,준7급,답
踏,밟을 답,足,발 족 / 족할 족,15,준3급,답
唐,당나라/당황할 당,口,입 구,10,준3급,당
堂,집 당,土,흙 토,11,준6급,당
當,마땅 당,田,밭 전,13,준5급,당
糖,엿 당,米,쌀 미,16,준3급,당
黨,무리 당,黑,검을 흑,20,준4급,당
大,큰 대,大,큰 대,3,8급,대
代,대신할 대,人,사람 인,5,준6급,대
待,기다릴 대,彳,조금걸을 척,9,6급,대
帶,띠 대,巾,수건 건,11,준4급,대
貸,빌릴/뀔 대,貝,조개 패,12,준3급,대
隊,무리 대,阜,언덕 부,12,준4급,대
對,대할 대,寸,마디 촌,14,준6급,대
臺,대 대,至,이를 지,14,준3급,대
德,큰 덕,彳,조금걸을 척,15,준5급,덕
刀,칼 도,刀,칼 도,2,준3급,도
到,이를 도,刀,칼 도,8,준5급,도
度,법도 도|헤아릴 탁,广,집 엄,9,6급,도
挑,돋울 도,手,손 수,9,3급,도
島,섬 도,山,메 산,10,5급,도
桃,복숭아 도,木,나무 목,10,준3급,도
倒,넘어질 도,人,사람 인,10,준3급,도
徒,무리 도,彳,조금걸을 척,10,4급,도
逃,도망할 도,辵,쉬엄쉬엄갈 착,10,4급,도
陶,질그릇 도,阜,언덕 부,11,준3급,도
途,길 도,辵,쉬엄쉬엄갈 착,11,준3급,도
都,도읍 도,邑,고을 읍,12,5급,도
渡,건널 도,水,물 수,12,준3급,도
盜,도둑 도,皿,그릇 명,12,4급,도
道,길 도,辵,쉬엄쉬엄갈 착,13,준7급,도
跳,뛸 도,足,발 족 / 족할 족,13,3급,도
塗,칠할 도,土,흙 토,13,3급,도
圖,그림 도,囗,에워쌀 위|나라 국,14,준6급,도
稻,벼 도,禾,벼 화,15,3급,도
導,인도할 도,寸,마디 촌,16,준4급,도
毒,독 독,毋,말 무,9,준4급,독
督,감독할 독,目,눈 목,13,준4급,독
獨,홀로 독,犬,개 견,16,준5급,독
篤,도타울 독,竹,대 죽,16,3급,독
讀,읽을 독|구절 두,言,말씀 언,22,준6급,독
豚,돼지 돈,豕,돼지 시,11,3급,돈
敦,도타울 돈,攴,칠 복,12,3급,돈
突,갑자기 돌,穴,굴 혈,9,준3급,돌
冬,겨울 동,冫,얼음 빙,5,7급,동
同,한가지 동,口,입 구,6,7급,동
東,동녘 동,木,나무 목,8,8급,동
洞,골 동|밝을 통,水,물 수,9,7급,동
凍,얼 동,冫,얼음 빙,10,준3급,동
動,움직일 동,力,힘 력,11,준7급,동
童,아이 동,立,설 립,12,준6급,동
銅,구리 동,金,쇠 금|성 김,14,준4급,동
斗,말 두,斗,말 두,4,준4급,두
豆,콩 두,豆,콩 두,7,준4급,두
頭,머리 두,頁,머리 혈,16,6급,두
屯,진칠 둔,屮,싹날 철,4,3급,둔
鈍,둔할 둔,金,쇠 금|성 김,12,3급,둔
得,얻을 득,彳,조금걸을 척,11,준4급,득
登,오를 등,癶,등질 발,12,7급,등
等,무리 등,竹,대 죽,12,준6급,등
燈,등 등,火,불 화,16,준4급,등
騰,오를 등,馬,말 마,20,3급,등
羅,벌릴 라,网,그물 망,19,준4급,라
絡,이을/얽을 락,糸,실 사|가는실 멱,12,준3급,락
落,떨어질 락,艸,풀 초,13,5급,락
樂,즐길 락|노래 악|좋아할 요,木,나무 목,15,준6급,락
卵,알 란,卩,병부 절,7,4급,란
亂,어지러울 란,乙,둘째 천간 을,13,4급,란
欄,난간 란,木,나무 목,21,준3급,란
蘭,난초 란,艸,풀 초,21,준3급,란
濫,넘칠 람,水,물 수,17,3급,람
覽,볼 람,見,볼 견|뵈올 현,21,4급,람
娘,계집 낭,女,계집 녀,10,준3급,랑
浪,물결 랑,水,물 수,10,준3급,랑
郞,사내 랑,邑,고을 읍,10,준3급,랑
朗,밝을 랑,月,달 월,11,준5급,랑
廊,사랑채/행랑 랑,广,집 엄,13,준3급,랑
來,올 래,人,사람 인,8,7급,래
冷,찰 랭,冫,얼음 빙,7,5급,랭
掠,노략질할 략,手,손 수,11,3급,략
略,간략할/약할 략,田,밭 전,11,4급,략
良,어질 량,艮,괘이름 간,7,준5급,량
兩,두 량,入,들 입,8,준4급,량
涼,서늘할 량,水,물 수,11,준3급,량
梁,들보/돌다리 량,木,나무 목,11,준3급,량
量,헤아릴 량,里,마을 리,12,5급,량
諒,살펴알/믿을 량,言,말씀 언,15,3급,량
糧,양식 량,米,쌀 미,18,4급,량
旅,나그네 려,方,모 방,10,준5급,려
慮,생각할 려,心,마음 심,15,4급,려
勵,힘쓸 려,力,힘 력,17,준3급,려
麗,고울 려,鹿,사슴 록,19,준4급,려
力,힘 력,力,힘 력,2,준7급,력
歷,지날 력,止,그칠 지,16,준5급,력
曆,책력 력,日,날 일,16,준3급,력
連,이을 련,辵,쉬엄쉬엄갈 착,11,준4급,련
練,익힐 련,糸,실 사|가는실 멱,15,준5급,련
憐,불쌍히여길 련,心,마음 심,15,3급,련
蓮,연꽃 련,艸,풀 초,15,준3급,련
鍊,쇠불릴/단련할 련,金,쇠 금|성 김,17,준3급,련
聯,연이을 련,耳,귀 이,17,준3급,련
戀,그리워할/그릴 련,心,마음 심,23,준3급,련
劣,못할 렬,力,힘 력,6,3급,렬
列,벌릴 렬,刀,칼 도,6,준4급,렬
烈,매울 렬,火,불 화,10,4급,렬
裂,찢어질 렬,衣,옷 의,12,준3급,렬
廉,청렴할 렴,广,집 엄,13,3급,렴
獵,사냥 렵,犬,개 견,18,3급,렵
令,하여금 령,人,사람 인,5,5급,령
零,떨어질/영 령,雨,비 우,13,3급,령
領,거느릴 령,頁,머리 혈,14,5급,령
嶺,고개 령,山,메 산,17,준3급,령
靈,신령 령,雨,비 우,24,준3급,령
例,법식 례,人,사람 인,8,6급,례
隷,종 례,隶,미칠 이/대,16,3급,례
禮,예도 례,示,보일 시,18,6급,례
老,늙을 로,老,늙을 로,6,7급,로
勞,일할 로,力,힘 력,12,준5급,로
路,길 로,足,발 족 / 족할 족,13,6급,로
爐,화로 로,火,불 화,20,준3급,로
露,이슬 로,雨,비 우,21,준3급,로
鹿,사슴 록,鹿,사슴 록,11,3급,록
祿,녹 록,示,보일 시,13,준3급,록
綠,푸를 록,糸,실 사|가는실 멱,14,6급,록
錄,기록할 록,金,쇠 금|성 김,16,준4급,록
論,논할 론,言,말씀 언,15,준4급,론
弄,희롱할 롱,廾,받들 공,7,준3급,롱
雷,우레 뢰,雨,비 우,13,준3급,뢰
賴,의뢰할 뢰,貝,조개 패,16,준3급,뢰
了,마칠 료,亅,갈고리 궐,2,3급,료
料,헤아릴 료,斗,말 두,10,5급,료
僚,동료 료,人,사람 인,14,3급,료
龍,용 룡,龍,용 룡,16,4급,룡
淚,눈물 루,水,물 수,11,3급,루
累,여러/자주 루,糸,실 사|가는실 멱,11,준3급,루
屢,여러 루,尸,주검 시,14,3급,루
漏,샐 루,水,물 수,14,준3급,루
樓,다락 루,木,나무 목,15,준3급,루
柳,버들 류,木,나무 목,9,4급,류
流,흐를 류,水,물 수,10,준5급,류
留,머무를 류,田,밭 전,10,준4급,류
類,무리 류,頁,머리 혈,19,준5급,류
六,여섯 륙,八,여덟 팔,4,8급,륙
陸,뭍 륙,阜,언덕 부,11,준5급,륙
倫,인륜 륜,人,사람 인,10,준3급,륜
輪,바퀴 륜,車,수레 거/차,15,4급,륜
律,법칙 률,彳,조금걸을 척,9,준4급,률
栗,밤 률,木,나무 목,10,준3급,률
率,비율 률|거느릴 솔,玄,검을 현,11,준3급,률
隆,높을 륭,阜,언덕 부,12,준3급,륭
陵,언덕 릉,阜,언덕 부,11,준3급,릉
吏,벼슬아치/관리 리,口,입 구,6,준3급,리
里,마을 리,里,마을 리,7,7급,리
利,이할 리,刀,칼 도,7,준6급,리
李,오얏/성 리,木,나무 목,7,6급,리
理,다스릴 리,玉,구슬 옥,11,준6급,리
梨,배 리,木,나무 목,11,3급,리
裏,속 리,衣,옷 의,13,준3급,리
履,밟을 리,尸,주검 시,15,준3급,리
離,떠날 리,隹,새 추,19,4급,리
隣,이웃 린,阜,언덕 부,15,3급,린
林,수풀 림,木,나무 목,8,7급,림
臨,임할 림,臣,신하 신,17,준3급,림
立,설 립,立,설 립,5,준7급,립
馬,말 마,馬,말 마,10,5급,마
麻,삼 마,麻,삼 마,11,준3급,마
磨,갈 마,石,돌 석,16,준3급,마
莫,없을 막,艸,풀 초,11,준3급,막
漠,넓을 막,水,물 수,14,준3급,막
幕,장막 막,巾,수건 건,14,준3급,막
晚,늦을 만,日,날 일,11,준3급,만
萬,일만 만,艸,풀 초,13,8급,만
慢,거만할 만,心,마음 심,14,3급,만
漫,흩어질 만,水,물 수,14,3급,만
滿,찰 만,水,물 수,14,준4급,만
末,끝 말,木,나무 목,5,5급,말
亡,망할 망,亠,돼지해머리 두,3,5급,망
忙,바쁠 망,心,마음 심,6,3급,망
妄,망령될 망,女,계집 녀,6,준3급,망
忘,잊을 망,心,마음 심,7,3급,망
罔,없을 망,网,그물 망,8,3급,망
茫,아득할 망,艸,풀 초,10,3급,망
望,바랄 망,月,달 월,11,준5급,망
每,매양 매,毋,말 무,7,준7급,매
妹,누이 매,女,계집 녀,8,4급,매
埋,묻을 매,土,흙 토,10,3급,매
梅,매화 매,木,나무 목,11,준3급,매
買,살 매,貝,조개 패,12,5급,매
媒,중매 매,女,계집 녀,12,준3급,매
賣,팔 매,貝,조개 패,15,5급,매
脈,줄기 맥,肉,고기 육,10,준4급,맥
麥,보리 맥,麥,보리 맥,11,준3급,맥
孟,맏 맹,子,아들 자,8,준3급,맹
盲,소경/눈멀 맹,目,눈 목,8,준3급,맹
猛,사나울 맹,犬,개 견,11,준3급,맹
盟,맹세 맹,皿,그릇 명,13,준3급,맹
免,면할 면,儿,어진사람 인,7,준3급,면
面,낯 면,面,낯 면,9,7급,면
勉,힘쓸 면,力,힘 력,9,4급,면
眠,잘 면,目,눈 목,10,준3급,면
綿,솜 면,糸,실 사|가는실 멱,14,준3급,면
滅,꺼질/멸할 멸,水,물 수,13,준3급,멸
名,이름 명,口,입 구,6,준7급,명
命,목숨 명,口,입 구,8,7급,명
明,밝을 명,日,날 일,8,준6급,명
冥,어두울 명,冖,덮을 멱,10,3급,명
銘,새길 명,金,쇠 금|성 김,14,준3급,명
鳴,울 명,鳥,새 조,14,4급,명
毛,터럭 모,毛,털 모,4,준4급,모
母,어미 모,毋,말 무,5,8급,모
某,아무 모,木,나무 목,9,3급,모
冒,무릅쓸 모,冂,멀 경,9,3급,모
侮,업신여길 모,人,사람 인,9,3급,모
募,모을/뽑을 모,力,힘 력,13,3급,모
貌,모양 모,豸,벌레 치,14,준3급,모
暮,저물 모,日,날 일,15,3급,모
慕,그릴 모,心,마음 심,15,준3급,모
模,본뜰 모,木,나무 목,15,4급,모
謀,꾀 모,言,말씀 언,16,준3급,모
木,나무 목,木,나무 목,4,8급,목
目,눈 목,目,눈 목,5,6급,목
牧,칠 목,牛,소 우,8,준4급,목
睦,화목할 목,目,눈 목,13,준3급,목
沒,빠질 몰,水,물 수,7,준3급,몰
蒙,어두울 몽,艸,풀 초,14,준3급,몽
夢,꿈 몽,夕,저녁 석,14,준3급,몽
卯,토끼 묘,卩,병부 절,5,3급,묘
妙,묘할 묘,女,계집 녀,7,4급,묘
苗,모 묘,艸,풀 초,9,3급,묘
墓,무덤 묘,土,흙 토,14,4급,묘
廟,사당 묘,广,집 엄,15,3급,묘
戊,천간 무,戈,창 과,5,3급,무
武,호반 무,止,그칠 지,8,준4급,무
茂,무성할 무,艸,풀 초,9,준3급,무
務,힘쓸 무,力,힘 력,11,준4급,무
無,없을 무,火,불 화,12,5급,무
貿,무역할 무,貝,조개 패,12,준3급,무
舞,춤출 무,舛,어그러질 천,14,4급,무
霧,안개 무,雨,비 우,19,3급,무
墨,먹 묵,土,흙 토,15,준3급,묵
默,잠잠할 묵,黑,검을 흑,16,준3급,묵
文,글월 문,文,글월 문,4,7급,문
門,문 문,門,문 문,8,8급,문
紋,무늬 문,糸,실 사|가는실 멱,10,준3급,문
問,물을 문,口,입 구,11,7급,문
